text,lat,lon
COLORADO SPGS,38.78,-104.81
COLORADO SPGS,38.7814,-104.8019
FT CARSON,38.7796,-104.8018
COLORADO SPGS,38.7779,-104.8091
COLORADO SPGS,38.78,-104.82
COLORADO SPGS,38.7802,-104.8185
COLORADO SPGS,38.7799,-104.8185
COLORADO SPGS,38.7792,-104.8189
(AFF)USAF ACDMY COLO,38.94,-104.86
MANITOU SPGS,38.91,-104.86
MANITOU SPGS,38.9,-104.85
COLORADO SPGS,38.8,-104.85
COLORADO SPGS,38.8,-104.84
COLORADO SPGS,38.8,-104.85
FT CARSON,38.77,-104.83
COLORADO SPGS,38.8,-104.85
COLORADO SPGS,38.82,-104.86
COLORADO SPGS,38.84,-104.83
COLORADO SPGS,38.79,-104.86
FT CARSON,38.77,-104.83
MOUTH OF SABINE RIVER,29.67,-94.05
CAMERON,29.6901,-93.5376
HATHAWAY,30.31,-92.67
BUCKEYE,31.3933,-92.1697
DEVILLE,31.3809,-92.1437
TIOGA,31.38,-92.43
LIBUSE,31.3295,-92.326
KOLIN,31.3069,-92.3075
BALL,31.4115,-92.4204
BALL,31.4046,-92.4066
CHIVINGTON,38.44,-102.59
CHIVINGTON,38.4645,-102.5903
CHIVINGTON,38.4577,-102.567
CHIVINGTON,38.4295,-102.5733
CHIVINGTON,38.48,-102.61
PINON,38.41,-104.69
PINON,38.39,-104.7
(PUB)PUEBLO MUNI ARP,38.28,-104.52
(PUB)PUEBLO MUNI ARP,38.28,-104.52
(PUB)PUEBLO MUNI ARP,38.28,-104.52
CHIVINGTON,38.4,-102.58
HASWELL,38.4,-103.24
(PUB)PUEBLO MUNI ARP,38.28,-104.52
(LHX)LA JUNTA ARPT,38.05,-103.51
CAMPO,37.12,-102.58
MOUTH OF SABINE RIVER,29.73,-93.87
CAMERON,29.7677,-93.3429
MOUTH OF SABINE RIVER,29.6984,-93.8512
ATCHAFALAYA BAY,29.37,-91.38
MARSH ISLAND,29.11,-91.87
MARSH ISLAND,29.11,-91.87
ATCHAFALAYA BAY,28.64,-91.49
CAMERON,29.7676,-93.3428
MODEL,37.4,-104.23
OLNEY SPGS,38.19,-103.93
FOWLER,38.13,-104.02
MANZANOLA,38.06,-103.84
ROCKY FORD,37.99,-103.8
MIRE,30.3,-92.19
YOUNGSVILLE,30.1243,-92.037
SCOTT,30.1868,-92.0692
ATCHAFALAYA BAY,29.37,-91.38
CAMERON,29.7675,-93.343
THIMBLE SHOALS,37.05,-76.26
YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2),37.25,-76.33
NEW POINT COMFORT,37.3,-76.25
KIPTOPEKE WLON (KPTV2),37.17,-75.99
PLANTATION FLATS,37.26,-76.02
SILVER BEACH,37.41,-75.97
WILLOUGHBY DEGAUSSING STATION WLON (WDSV2),36.98,-76.36
WILLOUGHBY DEGAUSSING STATION WLON (WDSV2),36.98,-76.32
MINERAL,38.02,-77.93
CENTERVILLE,38.05,-77.83
LADYSMITH,38.02,-77.52
PORT RICHMOND,37.55,-76.8
PAINTER,37.59,-75.78
QUINBY,37.56,-75.73
NEWLAND,38.05,-76.86
MONTROSS,38.09,-76.82
GREAT CROSSING,38.1895,-84.6196
WINCHESTER,37.97,-84.15
HARTFORD,37.45,-86.89
HAWESVILLE,37.8794,-86.7596
RIVERSIDE GARDENS,38.17,-85.89
NEOSHEO,36.7088,-86.6707
WHITE HALL,37.8397,-84.3234
HYATTSVILLE,37.6131,-84.5113
HUNTERTON,38.0206,-84.7226
BRANDENBURG,37.9737,-86.1795
STEPHENSPORT,37.91,-86.53
CLOVERPORT,37.83,-86.63
CLOVERPORT,37.83,-86.63
CLOVERPORT,37.8255,-86.6374
MC QUADY,37.71,-86.52
AETNAVILLE,37.6683,-86.7847
BLACK ROCK,37.49,-86.36
TAFFY,37.54,-86.9
HAYNESVILLE,37.6869,-86.7573
HAYNESVILLE,37.698,-86.7607
HAYNESVILLE,37.6866,-86.7669
HAYNESVILLE,37.6817,-86.7622
HORTON,37.44,-86.79
HORTON,37.4385,-86.7967
HORTON,37.436,-86.7955
HORTON,37.4395,-86.7852
ROB ROY,37.38,-86.79
ROB ROY,37.3862,-86.7949
ROB ROY,37.3819,-86.8003
ROB ROY,37.3704,-86.7928
ROB ROY,37.3733,-86.7827
AUBURN,36.86,-86.71
AUBURN,36.8649,-86.6976
AUBURN,36.867,-86.6942
AUBURN,36.867,-86.7025
AUBURN,36.8637,-86.7139
BEECHLAND,37.05,-86.85
BEECHLAND,37.0438,-86.8582
BEECHLAND,37.042,-86.8525
BEECHLAND,37.0456,-86.8469
MIDDLETON,36.7894,-86.7146
DEXTERVILLE,37.303,-86.6907
ROSINE,37.4478,-86.748
CROMWELL,37.341,-86.7885
HIGHWAY,36.7509,-85.1978
OZARK,37.08,-85.24
FRANKLIN,36.7231,-86.5778
STOWERS,36.8312,-86.6373
FRANKLIN,36.73,-86.57
WOODBURN,36.84,-86.53
RUSSELLVILLE,36.85,-86.92
BOWLING GREEN,36.9967,-86.4537
OXFORD,38.27,-84.5
CYNTHIANA,38.39,-84.3
WILSONVILLE,38.1216,-85.4119
WILSONVILLE,38.1228,-85.4138
WILSONVILLE,38.1216,-85.4156
WILSONVILLE,38.1208,-85.4145
HISLE,38.6446,-85.3245
SNIDER,38.03,-85.26
RUSSELLVILLE,36.84,-86.89
CAMPBELLSVILLE ARPT,37.36,-85.32
CAMPBELLSVILLE,37.3428,-85.3516
CAMPBELLSVILLE ARPT,37.3534,-85.3178
INDIAN HILLS,38.27,-85.7
INDIAN HILLS,38.2746,-85.6929
INDIAN HILLS,38.2767,-85.6968
INDIAN HILLS,38.274,-85.7013
INDIAN HILLS,38.277,-85.667
INDIAN HILLS,38.281,-85.6682
INDIAN HILLS,38.2813,-85.6748
INDIAN HILLS,38.2747,-85.6705
METTLER,35.0521,-118.9164
METTLER,35.047,-118.916
METTLER,35.0472,-118.9185
HANFORD,36.3323,-119.6501
HANFORD,36.3246,-119.6501
HANFORD,36.3266,-119.6401
HANFORD,36.3328,-119.6421
SELMA,36.5459,-119.6211
SELMA,36.545,-119.616
SELMA,36.5342,-119.6178
SELMA,36.5341,-119.6217
KINGSBURG,36.5366,-119.5772
SELMA,36.5457,-119.5874
KINGSBURG,36.5457,-119.5798
KINGSBURG,36.5432,-119.5765
ARMONA,36.313,-119.6789
ARMONA,36.313,-119.6757
ARMONA,36.3095,-119.6758
ARMONA,36.3097,-119.6793
MYRICKS CORNER,35.52,-119.32
TIPTON,36.0312,-119.4358
LAKEVIEW,35.0589,-119.11
ATWATER,37.35,-120.6
(ICR)WINNER AIRPORT,43.39,-99.84
TILFORD,44.3,-103.42
PROVO,43.01,-103.94
DEVILS TOWER,44.58,-104.7
MISSION,43.31,-100.5804
MISSOULA SOUTHWEST,46.8698,-114.0668
MISSOULA SOUTHWEST,46.875,-114.0678
MISSOULA SOUTHWEST,46.8752,-114.0595
MISSOULA SOUTHWEST,46.8705,-114.0593
KOOSKIA,46.2115,-116.0091
KOOSKIA,46.218,-116.0026
HOT SPRINGS,43.4023,-103.388
BELLE FOURCHE,44.67,-104.0128
STURGIS,44.41,-103.51
COLONY,44.9947,-104.3585
RECLUSE,44.71,-105.84
VALLEY VIEW,40.6581,-76.5306
JERSEY MILLS,41.3401,-77.4703
BEAVER VLY,40.7,-78.54
COALPORT,40.7374,-78.5337
SELINSGROVE,40.8,-76.87
JERSEY SHR,41.2,-77.27
TREVORTON,40.78,-76.67
FISHERS FERRY,40.7907,-76.8125
ANTES FT,41.19,-77.22
PITMAN,40.72,-76.52
COLVER,40.54,-78.79
JULIAN,40.86,-77.94
HEGINS,40.65,-76.5
VALLEY VIEW,40.6581,-76.5305
FOUNTAIN,40.6588,-76.3953
SHAMOKIN DAM,40.85,-76.82
HUMMELS WHARF,40.83,-76.84
SHAMOKIN DAM,40.8484,-76.8245
FISHERS FERRY,40.7954,-76.8398
MILTON,41.01,-76.85
TREVORTON,40.78,-76.67
LINDEN,41.23,-77.14
VALLEY VIEW,40.68,-76.56
LINNTOWN,40.96,-76.89
LEWISBURG,40.9617,-76.8839
LANDISVILLE,40.09,-76.4
SCHOOL LANE HILLS,40.0692,-76.3204
HAMILTON PARK,40.0396,-76.3102
WINFIELD,40.9041,-76.8886
KRATZERVILLE,40.8725,-76.8559
DUNKELBERGERS,40.79,-76.7774
HUMMELS WHARF,40.8214,-76.8414
KRATZERVILLE,40.8765,-76.8379
HEBE,40.6754,-76.6806
MUIR,40.6017,-76.5043
DORNSIFE,40.7358,-76.7915
TREVORTON,40.7848,-76.6502
CRESSON,40.46,-78.59
MUIR,40.5936,-76.512
FAIRLAND,40.1534,-76.3744
CHURCHTOWN,40.1587,-75.9103
(AOO)BLAIR CO ARPT A,40.3091,-78.3211
CASSVILLE,40.294,-78.0328
DUSHORE,41.54,-76.4
EBENSBURG,40.49,-78.73
LKFRNT ARPT NEW,30.05,-90.03
SHIP SHOAL OIL PLATFORM (KSPR),28.6,-91.2
PORT FOURCHON STATION (PTFL1),29.11,-90.19
MID LAKE PONTCHARTRAIN,30.15,-90.13
NORTH LAKE PONTCHARTRAIN,30.36,-90.09
LKFRNT ARPT NEW,30.05,-90.03
GRAND ISLE STATION (GISL1),29.26,-89.96
GRAND ISLE STATION (GISL1),29.2212,-89.96
SHELL BEACH STATION (SHBL1),29.87,-89.67
MISSISSIPPI CANYON OIL PLATFORM 311A (KMDJ),28.64,-89.79
PILOTS STATION (PSTL1),29.18,-89.26
WEST PIER GULFPORT STATION (GWPM6),30.3079,-89.0864
SHIP ISLAND PASS STATION (SIPM6),30.27,-89.02
MAIN PASS 289 AWOS (KVKY),29.25,-88.44
PETIS BOIS ISLAND STATION (PTBM6),30.21,-88.5
OAKVILLE,29.76,-89.79
WELCOME,30.0559,-90.8915
MANDEVILLE,30.35,-90.02
LACOMBE,30.3256,-89.973
SAUCIER,30.62,-89.15
NICHOLSON,30.4768,-89.6963
WOOL MARKET,30.538,-88.9243
BILOXI,30.3944,-88.9012
CLINTON,30.86,-91.01
TEDDY VLG,30.9457,-90.9983
WILSON,30.9542,-91.1521
MARYDALE,30.8188,-91.16
SCOTLAND,30.5354,-91.1869
PUCKETT,30.5528,-91.0235
NESSER,30.4039,-91.0403
ARLINGTON,30.3258,-91.0785
HIGHCLIFF,40.53,-80.02
CHERRY CITY,40.48,-79.97
ALIQUIPPA,40.64,-80.28
SHAFERS,40.6469,-80.3004
SHAFERS,40.6372,-80.3181
ALIQUIPPA,40.632,-80.295
WEST ALIQUIPPA,40.62,-80.25
WEST ALIQUIPPA,40.6247,-80.2388
WEST ALIQUIPPA,40.6162,-80.2378
DAVIDSON HGTS,40.6138,-80.2476
BELLEVUE,40.4585,-79.9939
MILLVALE,40.4799,-79.9764
CHERRY CITY,40.4738,-79.9643
OPTION,40.453,-79.9828
OPTION,40.4,-79.98
OPTION,40.4077,-79.9748
OPTION,40.4141,-79.9566
BALDWIN,40.4064,-79.9557
ASPINWALL,40.46,-79.91
ASPINWALL,40.4657,-79.9088
ASPINWALL,40.4659,-79.9023
ASPINWALL,40.4586,-79.9022
CHEVY CHASE HGTS,40.62,-79.16
CHAMBERSVILLE,40.7153,-79.1268
UNIONTOWN,40.7137,-78.8647
BRUSH VLY,40.5532,-79.0121
EIDENAU,40.8179,-80.1155
BUHLS,40.8109,-80.083
EVANS CITY,40.7898,-80.0843
HARMONY,40.7854,-80.1492
ZELIENOPLE,40.808,-80.1421
BUTLER GRAHAM ARPT,40.8,-79.94
RENFREW,40.8103,-79.9317
BUTLER,40.8135,-79.9101
BUTLER GRAHAM ARPT,40.7959,-79.9076
BUTLER GRAHAM ARPT,40.792,-79.9323
NORTH SEWICKLEY,40.83,-80.25
HAZEN,40.8339,-80.2413
HAZEN,40.8201,-80.2369
HAZEN,40.816,-80.2313
HAZEN,40.8195,-80.2222
HAZEN,40.8136,-80.2192
HAZEN,40.811,-80.2381
HAZEN,40.8202,-80.2502
EVANS CITY,40.76,-80.09
EVANS CITY,40.7831,-80.0843
EVANS CITY,40.7828,-80.0629
WATTERS,40.7589,-80.0554
MILLERSTOWN,40.65,-79.76
MILLERSTOWN,40.6674,-79.7858
MILLERSTOWN,40.6988,-79.7647
NATRONA HGTS,40.6735,-79.7265
BRACKENRIDGE,40.62,-79.76
BRACKENRIDGE,40.6468,-79.7614
NATRONA HGTS,40.6579,-79.7272
NATRONA HGTS,40.6408,-79.7249
BRUSH VLY,40.57,-79.03
HOMER CITY,40.55,-79.18
WEXFORD,40.63,-80.05
WEXFORD,40.6334,-80.0418
WEXFORD,40.6247,-80.0283
WEXFORD,40.623,-80.0503
MILLVALE,40.46,-79.99
MILLVALE,40.4603,-79.9885
MILLVALE,40.4613,-79.9888
MILLVALE,40.4609,-79.9903
DORSEYVILLE,40.56,-79.91
DELMONT,40.41,-79.57
MAMONT,40.46,-79.57
GREENSBURG,40.31,-79.54
ARONA,40.26,-79.66
DERRY,40.31,-79.29
MILLERSTOWN,40.67,-79.78
LIGONIER,40.24,-79.24
SANDY LAKE,41.35,-80.08
SANDY LAKE,41.36,-80.1
COULSON,41.36,-80.12
STONEBORO,41.34,-80.11
SANDY LAKE,41.36,-80.08
SANDY LAKE,41.35,-80.08
STONEBORO,41.34,-80.11
SANDY LAKE,41.36,-80.1
SANDY LAKE,41.35,-80.08
STONEBORO,41.34,-80.11
CLARKS MILLS,41.4,-80.21
PEARL,41.29,-79.9
SPRINGVILLE,41.31,-79.91
COOPERSTOWN,41.51,-79.87
DEMPSEYTOWN,41.53,-79.78
ST CHARLES,40.99,-79.37
FROGTOWN,41.11,-79.31
KNOX,41.23,-79.54
KAHLETOWN,41.31,-79.17
ELLWOOD CITY,40.8405,-80.2739
ELLWOOD CITY,40.8423,-80.2672
ELLWOOD CITY,40.8372,-80.2656
ELLWOOD CITY,40.8365,-80.2708
ELLWOOD CITY,40.8373,-80.2748
EDINBURG,41.02,-80.44
EDINBURG,41.0217,-80.4358
EDINBURG,41.0142,-80.4373
EDINBURG,41.0171,-80.4457
HARLANSBURG,41.02,-80.19
NEW CASTLE,41,-80.35
ENON,40.86,-80.46
HARLANSBURG,41.02,-80.19
NEW CASTLE,41,-80.38
ZELIENOPLE,40.79,-80.14
ZELIENOPLE,40.7952,-80.147
ZELIENOPLE,40.8037,-80.1354
EIDENAU,40.7938,-80.1243
EIDENAU,40.7983,-80.1024
EVANS CITY,40.7769,-80.0711
NEWTON FALLS,44.22,-74.97
CRANBERRY LAKE,44.22,-74.83
GUADALUPITA,36.14,-105.24
WHITEFACE,33.6,-102.62
LUBBOCK,33.5491,-101.8361
LUBBOCK,33.5775,-101.8457
SHALLOWATER,33.6391,-102.0292
SHALLOWATER,33.68,-101.98
WHITHARRAL,33.73,-102.33
ABERNATHY,33.83,-101.728
FLOYDADA,33.98,-101.33
SHALLOWATER,33.68,-101.98
ABERNATHY,33.83,-101.85
SANDHILL,33.9935,-101.4626
SETH WARD,34.1331,-101.5695
SLIDE,33.4858,-101.9252
LUBBOCK AIRPARK,33.4893,-101.8824
DOUD,33.5262,-101.8836
DOUD,33.5261,-101.9256
BERRYVILLE,39.19,-77.94
KARO,38.89,-78.25
BERRYVILLE,39.12,-77.88
BERRYVILLE,39.12,-77.89
PURCELLVILLE,39.14,-77.71
SKYLAND,38.64,-78.37
THE PLAINS,38.86,-77.77
VIEWTOWN,38.63,-78.06
WOOLSEY,38.87,-77.63
HAYMARKET,38.81,-77.63
ARCOLA,38.94,-77.53
BRIGHTWOOD,38.43,-78.23
NOVUM,38.46,-78.2
WELLINGTON,38.81,-77.55
MARCH,38.27,-78.53
WEST GATE OF LOMOND,38.78,-77.5
LEGATO,38.85,-77.37
CHANTILLY,38.91,-77.44
LEGATO,38.85,-77.34
RUCKERSVILLE,38.26,-78.36
OAKTON,38.9,-77.3
OAKTON,38.86,-77.31
LOCUST DALE,38.34,-78.13
OAKTON,38.89,-77.3
TREMONT,38.85,-77.24
MERRIFIELD,38.87,-77.22
UNO,38.26,-78.24
RAVENWOOD,38.87,-77.18
FAIRFAX PARK,38.75,-77.27
LEGATO,38.85,-77.34
RAPIDAN,38.31,-78.07
CULMORE,38.87,-77.17
RAVENWOOD,38.88,-77.18
SOMERVILLE,38.52,-77.61
ARLINGTON,38.88,-77.14
INDEPENDENT HILL,38.63,-77.44
GARRISONVILLE,38.48,-77.41
WIDEWATER,38.46,-77.35
AMBAR,38.32,-77.17
HOOES,38.34,-77.06
SOUTH WASHINGTON,38.85,-77.04
NEW HAMPTON,43.06,-92.31
NEW HAMPTON MUNI ARP,43.08,-92.37
JERICO,43.16,-92.3
SAUDE,43.16,-92.19
LAWLER,43.11,-92.17
WILLIAMSTOWN,43.01,-92.33
NEW HAMPTON,43.06,-92.32
SPILLVILLE,43.2095,-91.957
SPILLVILLE,43.2072,-91.951
SPILLVILLE,43.2044,-91.9486
SPILLVILLE,43.1964,-91.9474
SPILLVILLE,43.1971,-91.9457
SPILLVILLE,43.2048,-91.9466
SPILLVILLE,43.2081,-91.95
SPILLVILLE,43.2102,-91.9558
ELKADER,42.845,-91.4043
ELKADER,42.8429,-91.398
ELKADER,42.843,-91.3965
ELKADER,42.8425,-91.3962
ELKADER,42.8417,-91.3994
ELKADER,42.8434,-91.404
ELKADER,42.8445,-91.4052
HIGHLAND,39.2072,-76.9451
GUILFORD,39.179,-76.8484
BURDETTS,39.19,-77.31
CLARKSBURG,39.25,-77.3
BARNESVILLE,39.22,-77.38
GAITHERSBURG,39.12,-77.2
ASHTON,39.15,-77.01
BRIGHTON,39.19,-77.05
LAYTONSVILLE,39.21,-77.14
HIGHLAND,39.18,-76.96
CLARKSVILLE,39.19,-76.86
GLENELG,39.26,-76.99
SAVAGE,39.14,-76.82
SAVAGE,39.15,-76.83
WOODHAVEN,39.01,-77.13
OXON HILL,38.8,-77
(ADW)ANDREWS AFB CAM,38.7969,-76.8797
BRYANS ROAD,38.63,-77.08
ANNAPOLIS,38.97,-76.5
SOUTH PLEASURE ISLAND,29.87,-93.93
CAMERON,29.7677,-93.3428
MOUTH OF SABINE RIVER,29.6976,-93.8512
WHITE LAKE,29.5413,-92.3067
MARSH ISLAND,29.12,-91.87
ATCHAFALAYA BAY,28.63,-91.49
ATCHAFALAYA BAY,29.37,-91.38
MANSURA,31.06,-92.05
MARKSVILLE,31.16,-92.1
VINCENT,30.18,-93.37
SULPHUR,30.227,-93.359
MOSS BLUFF,30.3,-93.22
EUNICE,30.4812,-92.4403
FUSLIER,30.5127,-92.4411
FUSLIER,30.5194,-92.3898
EUNICE,30.4795,-92.3892
DRY CREEK,30.71,-93.04
DRY CREEK,30.7139,-93.0321
DRY CREEK,30.6798,-93.0426
DRY CREEK,30.6848,-93.0499
CHURCH PT,30.4137,-92.2186
CHURCH PT,30.3972,-92.2267
CHURCH PT,30.3925,-92.206
CHURCH PT,30.4092,-92.2041
SCOTT,30.24,-92.09
SCOTT,30.2432,-92.1071
SCOTT,30.2325,-92.1073
SCOTT,30.2269,-92.0869
SOUTH ACRES,30.2,-93.37
ARARET,30.3013,-93.1944
MALLARD,30.2271,-93.1648
VINCENT,30.1403,-93.3699
COTTONPORT,30.99,-92.05
JOHNSON BAYOU,29.7687,-93.7181
WEST ORANGE,30.11,-93.77
SARATOGA,30.28,-94.53
KOUNTZE,30.37,-94.32
FRED,30.58,-94.18
HOLLYWOOD,29.96,-94
GUFFEY,30.06,-94.06
CURTIS,30.9181,-94.0484
BEECH GROVE,30.8428,-94.2622
BEECH GROVE,30.7887,-94.1903
JASPER PINEY WOOD AR,30.8834,-93.9874
JASPER,30.9339,-93.9668
DAM RES,30.8427,-94.2621
TOWN BLUFF,30.7886,-94.1918
DAM RES,30.8902,-93.9911
DAM RES,30.934,-93.9667
DAM RES,30.9173,-94.047
JASPER,30.92,-94
BROWNDALE,31.06,-94.06
(BPT)BEAUMONT-PT ART,29.95,-94.02
ATRECO,29.93,-93.92
GILLBURG,30.1474,-94.1787
GILLBURG,30.132,-94.1932
AMELIA,30.0826,-94.1371
PINE CREST,30.1074,-94.1236
MAURICEVILLE,30.18,-93.89
MAURICEVILLE,30.2212,-93.8804
LEMONVILLE,30.2213,-93.8326
BRIDGE CITY,30.0295,-93.8132
BRIDGE CITY,30.0025,-93.8548
ORANGEFIELD ARPT,30.0392,-93.8869
BEAUMONT,30.0674,-94.0887
BEAUMONT,30.0621,-94.0938
GUFFEY,30.0335,-94.07
GUFFEY,30.0359,-94.0604
MOREY,29.8803,-94.2435
LAKEVIEW,29.9336,-93.8879
GOLD HILL,38.7567,-120.8607
COLFAX,39.1,-120.95
RECLUSE,44.9,-105.54
ROLLA,48.86,-99.62
NEMO,44.19,-103.5
NEMO,44.2034,-103.5077
SUBIACO,35.2624,-93.6835
SUBIACO,35.2626,-93.6825
SUBIACO,35.2559,-93.6632
SUBIACO,35.2568,-93.6626
PALMER,61.6901,-149.1237
PALMER,61.5822,-149.121
HILL GROVE,40.18,-84.8
WARRENSBURG,40.31,-83.13
KILBOURNE,40.33,-82.96
GALENA,40.24,-82.88
SUNBURY,40.26,-82.84
CONDIT,40.26,-82.79
HARLEM,40.14,-82.87
HOLLY OAK,39.7134,-75.5626
RICHARDSON PARK,39.7159,-75.5637
RICHARDSON PARK,39.715,-75.5692
RICHARDSON PARK,39.7124,-75.5685
WESTTOWN,39.9291,-75.5339
WESTTOWN,39.9285,-75.5323
WESTTOWN,39.9294,-75.5318
WESTTOWN,39.93,-75.533
BUSTLETON,40.0545,-75.0391
TACONY,40.0471,-75.0423
TORRESDALE,40.0455,-75.0326
TORRESDALE,40.0522,-75.0292
CRESCENTVILLE,40.0134,-75.0915
CRESCENTVILLE,40.0077,-75.0985
CRESCENTVILLE,40.0165,-75.115
CRESCENTVILLE,40.0257,-75.1029
BROOKHAVEN,39.8653,-75.4084
BROOKHAVEN,39.8692,-75.4047
BROOKHAVEN,39.8755,-75.4124
VILLAGE GREEN,39.8716,-75.418
POTTERSTOWN,40.6325,-74.7842
WHITEHOUSE STATION,40.6303,-74.7802
WHITEHOUSE STATION,40.6315,-74.779
POTTERSTOWN,40.6336,-74.7829
ROCKY HILL,40.4006,-74.6525
ROCKY HILL,40.3969,-74.6294
ROCKY HILL,40.4032,-74.6279
ROCKY HILL,40.4076,-74.6505
FAIR HAVEN,40.3425,-74.0635
RED BANK,40.338,-74.0626
RED BANK,40.3366,-74.0721
FAIR HAVEN,40.3417,-74.0726
COPPER HILL,40.4726,-74.8361
COPPER HILL,40.4749,-74.8364
REAVILLE,40.4761,-74.827
REAVILLE,40.4725,-74.8259
BRASS CASTLE,40.7361,-74.9952
BRASS CASTLE,40.7301,-74.9946
BRASS CASTLE,40.7268,-74.9759
BRASS CASTLE,40.7356,-74.9764
ALLENTOWN MUNI,40.5562,-75.4896
ALLENTOWN MUNI,40.5557,-75.4901
ALLENTOWN MUNI,40.5552,-75.4891
ALLENTOWN MUNI,40.5561,-75.4887
HOLLY OAK,39.6976,-75.5553
HOLLY OAK,39.698,-75.551
HOLLY OAK,39.7007,-75.5502
HOLLY OAK,39.7018,-75.5539
DUROSS HGTS,39.6944,-75.6181
DUROSS HGTS,39.6952,-75.6146
DUROSS HGTS,39.6917,-75.6145
DUROSS HGTS,39.6912,-75.6179
RAMBLETON ACRES,39.6506,-75.5935
RAMBLETON ACRES,39.6498,-75.5925
MIDVALE,39.6485,-75.5943
MIDVALE,39.6493,-75.5954
COOCH,39.6403,-75.7397
COOCH,39.6434,-75.7324
COOCH,39.6429,-75.715
COOCHS BRIDGE,39.635,-75.7161
COOCHS BRIDGE,39.6325,-75.7329
SOUTH PEMBERTON,39.9742,-74.6869
SOUTH PEMBERTON,39.9673,-74.6892
SOUTH PEMBERTON,39.9668,-74.6827
SOUTH PEMBERTON,39.9754,-74.6797
BURLINGTON,40.0782,-74.8598
BURLINGTON,40.0594,-74.8511
SPRINGSIDE,40.067,-74.8171
STEVENS,40.0898,-74.8262
MERCHANTVILLE,39.9357,-75.0476
FIVE PTS,39.6648,-83.1482
FIVE PTS,39.6625,-83.1472
ROBTOWN,39.72,-83.05
ROBTOWN,39.7231,-83.0512
ROBTOWN,39.7231,-83.0561
ROBTOWN,39.7148,-83.0539
ROBTOWN,39.7164,-83.0464
UNION STATION,40.0098,-82.5344
UNION STATION,40.0085,-82.5348
UNION STATION,40.0088,-82.5375
UNION STATION,40.0102,-82.5366
CIRCLEVILLE,39.6408,-82.9488
CIRCLEVILLE,39.6429,-82.937
CIRCLEVILLE,39.6312,-82.9497
CIRCLEVILLE,39.6396,-82.9511
ESSEX,40.4873,-83.3306
RICHWOOD,40.476,-83.2174
PHARISBURG,40.3604,-83.306
SUMMERSVILLE,40.4021,-83.3832
BELLEFONTAINE,40.36,-83.76
BELLEFONTAINE,40.3365,-83.7653
BELLEFONTAINE,40.3321,-83.8037
MC MORRAN,40.36,-83.8191
SIDNEY,40.29,-84.16
SIDNEY,40.3112,-84.1596
PORT JEFFERSON,40.3152,-84.1067
PASCO,40.2882,-84.1236
BOTKINS,40.47,-84.18
BOTKINS,40.4572,-84.1781
BOTKINS,40.4528,-84.1941
BOTKINS,40.4748,-84.1936
NORTH GREENFIELD,40.4,-83.61
WALNUT GROVE,40.3996,-83.6127
NORTH GREENFIELD,40.3962,-83.6114
NORTH GREENFIELD,40.3972,-83.6083
CARTHAGENA,40.44,-84.57
CARTHAGENA,40.4378,-84.5731
CARTHAGENA,40.4446,-84.5731
CARTHAGENA,40.4434,-84.5696
LOCK TWO,40.47,-84.43
LOCK TWO,40.4677,-84.4392
LOCK TWO,40.4777,-84.4406
LOCK TWO,40.4782,-84.4312
ST MARYS,40.5136,-84.3816
ST MARYS,40.5143,-84.3844
ST MARYS,40.5125,-84.3855
ST MARYS,40.5118,-84.3818
GRAND LAKE,40.49,-84.46
GRAND LAKE,40.4962,-84.4609
GRAND LAKE,40.4976,-84.4523
GRAND LAKE,40.4923,-84.4518
HOPKINSVILLE,39.3251,-84.1915
HOPKINSVILLE,39.3258,-84.2024
HOPKINSVILLE,39.328,-84.2015
HOPKINSVILLE,39.3274,-84.1925
ST MARYS,40.49,-84.43
LOCK TWO,40.4843,-84.4402
VILLA NOVA,40.5011,-84.4451
ST MARYS,40.5007,-84.4285
BELLEFONTAINE,40.36,-83.76
BELLEFONTAINE,40.3708,-83.7527
BELLEFONTAINE,40.3805,-83.7829
BELLEFONTAINE,40.3546,-83.8025
CALIFORNIA,39.07,-84.4
MT WASHINGTON,39.0692,-84.3968
CALIFORNIA,39.0677,-84.4008
CALIFORNIA,39.0685,-84.4018
MULBERRY,39.1647,-84.2573
MILFORD,39.1636,-84.2595
MILFORD,39.1658,-84.2637
MILFORD,39.1664,-84.2613
BELLEFONTAINE,40.35,-83.75
BELLEFONTAINE,40.3524,-83.7495
BELLEFONTAINE,40.3521,-83.752
BELLEFONTAINE,40.3505,-83.7517
JONESBORO,39.2389,-83.7924
JONESBORO,39.2386,-83.7933
JONESBORO,39.2393,-83.7935
JONESBORO,39.2395,-83.7925
GAHANNA,40.023,-82.8652
GAHANNA,40.0186,-82.8649
GAHANNA,40.0188,-82.8691
GAHANNA,40.0215,-82.8686
GRANDVIEW HGTS,39.9976,-83.0073
GRANDVIEW HGTS,39.9976,-83.0079
GRANDVIEW HGTS,39.9982,-83.0078
GRANDVIEW HGTS,39.9981,-83.0076
ANCOR,39.142,-84.3323
ANCOR,39.1434,-84.3295
ANCOR,39.1433,-84.3273
ANCOR,39.1413,-84.3306
GRANDVIEW HGTS,39.9934,-82.9862
GRANDVIEW HGTS,39.9937,-82.9847
GRANDVIEW HGTS,39.98,-82.9831
GRANDVIEW HGTS,39.9799,-82.9847
DUKE,39,-83.23
GROVE CITY,39.8617,-83.1124
GROVE CITY,39.8662,-83.1087
